state,district,date,sex,age,ethnicity,population
Sarawak,Sibu,1/1/2022,female,0-4,overall,6.7
Sarawak,Sibu,1/1/2022,female,5-9,overall,7.8
Sarawak,Sibu,1/1/2022,female,10-14,overall,8.9
Sarawak,Sibu,1/1/2022,female,15-19,overall,10
Sarawak,Sibu,1/1/2022,female,20-24,overall,9.9
Sarawak,Sibu,1/1/2022,female,25-29,overall,10
Sarawak,Sibu,1/1/2022,female,30-34,overall,9.8
Sarawak,Sibu,1/1/2022,female,35-39,overall,9.4
Sarawak,Sibu,1/1/2022,female,40-44,overall,9
Sarawak,Sibu,1/1/2022,female,45-49,overall,7.8
Sarawak,Sibu,1/1/2022,female,50-54,overall,7.8
Sarawak,Sibu,1/1/2022,female,55-59,overall,6.4
Sarawak,Sibu,1/1/2022,female,60-64,overall,5.9
Sarawak,Sibu,1/1/2022,female,65-69,overall,4.5
Sarawak,Sibu,1/1/2022,female,70-74,overall,3.2
Sarawak,Sibu,1/1/2022,female,75-79,overall,1.9
Sarawak,Sibu,1/1/2022,female,80-84,overall,1.2
Sarawak,Sibu,1/1/2022,female,85+,overall,0.8
Sarawak,Sibu,1/1/2022,male,0-4,overall,7.2
Sarawak,Sibu,1/1/2022,male,5-9,overall,8.7
Sarawak,Sibu,1/1/2022,male,10-14,overall,10
Sarawak,Sibu,1/1/2022,male,15-19,overall,10.9
Sarawak,Sibu,1/1/2022,male,20-24,overall,11.8
Sarawak,Sibu,1/1/2022,male,25-29,overall,12.2
Sarawak,Sibu,1/1/2022,male,30-34,overall,11.2
Sarawak,Sibu,1/1/2022,male,35-39,overall,10
Sarawak,Sibu,1/1/2022,male,40-44,overall,9.2
Sarawak,Sibu,1/1/2022,male,45-49,overall,7.7
Sarawak,Sibu,1/1/2022,male,50-54,overall,7.2
Sarawak,Sibu,1/1/2022,male,55-59,overall,6.4
Sarawak,Sibu,1/1/2022,male,60-64,overall,5.5
Sarawak,Sibu,1/1/2022,male,65-69,overall,4.2
Sarawak,Sibu,1/1/2022,male,70-74,overall,3
Sarawak,Sibu,1/1/2022,male,75-79,overall,1.5
Sarawak,Sibu,1/1/2022,male,80-84,overall,0.9
Sarawak,Sibu,1/1/2022,male,85+,overall,0.5
Sarawak,Simunjan,1/1/2022,female,0-4,overall,1.4
Sarawak,Simunjan,1/1/2022,female,5-9,overall,1.1
Sarawak,Simunjan,1/1/2022,female,10-14,overall,1.4
Sarawak,Simunjan,1/1/2022,female,15-19,overall,1.6
Sarawak,Simunjan,1/1/2022,female,20-24,overall,1.3
Sarawak,Simunjan,1/1/2022,female,25-29,overall,1.1
Sarawak,Simunjan,1/1/2022,female,30-34,overall,1.2
Sarawak,Simunjan,1/1/2022,female,35-39,overall,1
Sarawak,Simunjan,1/1/2022,female,40-44,overall,1
Sarawak,Simunjan,1/1/2022,female,45-49,overall,0.9
Sarawak,Simunjan,1/1/2022,female,50-54,overall,1.2
Sarawak,Simunjan,1/1/2022,female,55-59,overall,1.1
Sarawak,Simunjan,1/1/2022,female,60-64,overall,1.1
Sarawak,Simunjan,1/1/2022,female,65-69,overall,0.8
Sarawak,Simunjan,1/1/2022,female,70-74,overall,0.6
Sarawak,Simunjan,1/1/2022,female,75-79,overall,0.3
Sarawak,Simunjan,1/1/2022,female,80-84,overall,0.2
Sarawak,Simunjan,1/1/2022,female,85+,overall,0.1
Sarawak,Simunjan,1/1/2022,male,0-4,overall,1.5
Sarawak,Simunjan,1/1/2022,male,5-9,overall,1.3
Sarawak,Simunjan,1/1/2022,male,10-14,overall,1.5
Sarawak,Simunjan,1/1/2022,male,15-19,overall,1.7
Sarawak,Simunjan,1/1/2022,male,20-24,overall,1.4
Sarawak,Simunjan,1/1/2022,male,25-29,overall,1.4
Sarawak,Simunjan,1/1/2022,male,30-34,overall,1.5
Sarawak,Simunjan,1/1/2022,male,35-39,overall,1.4
Sarawak,Simunjan,1/1/2022,male,40-44,overall,1.2
Sarawak,Simunjan,1/1/2022,male,45-49,overall,1.1
Sarawak,Simunjan,1/1/2022,male,50-54,overall,1.2
Sarawak,Simunjan,1/1/2022,male,55-59,overall,1.1
Sarawak,Simunjan,1/1/2022,male,60-64,overall,1
Sarawak,Simunjan,1/1/2022,male,65-69,overall,0.8
Sarawak,Simunjan,1/1/2022,male,70-74,overall,0.5
Sarawak,Simunjan,1/1/2022,male,75-79,overall,0.4
Sarawak,Simunjan,1/1/2022,male,80-84,overall,0.1
Sarawak,Simunjan,1/1/2022,male,85+,overall,0.1
Sarawak,Song,1/1/2022,female,0-4,overall,0.4
Sarawak,Song,1/1/2022,female,5-9,overall,0.4
Sarawak,Song,1/1/2022,female,10-14,overall,0.4
Sarawak,Song,1/1/2022,female,15-19,overall,0.5
Sarawak,Song,1/1/2022,female,20-24,overall,0.2
Sarawak,Song,1/1/2022,female,25-29,overall,0.3
Sarawak,Song,1/1/2022,female,30-34,overall,0.3
Sarawak,Song,1/1/2022,female,35-39,overall,0.3
Sarawak,Song,1/1/2022,female,40-44,overall,0.3
Sarawak,Song,1/1/2022,female,45-49,overall,0.3
Sarawak,Song,1/1/2022,female,50-54,overall,0.4
Sarawak,Song,1/1/2022,female,55-59,overall,0.3
Sarawak,Song,1/1/2022,female,60-64,overall,0.3
Sarawak,Song,1/1/2022,female,65-69,overall,0.3
Sarawak,Song,1/1/2022,female,70-74,overall,0.2
Sarawak,Song,1/1/2022,female,75-79,overall,0.1
Sarawak,Song,1/1/2022,female,80-84,overall,0.1
Sarawak,Song,1/1/2022,female,85+,overall,0
Sarawak,Song,1/1/2022,male,0-4,overall,0.4
Sarawak,Song,1/1/2022,male,5-9,overall,0.3
Sarawak,Song,1/1/2022,male,10-14,overall,0.5
Sarawak,Song,1/1/2022,male,15-19,overall,0.5
Sarawak,Song,1/1/2022,male,20-24,overall,0.3
Sarawak,Song,1/1/2022,male,25-29,overall,0.2
Sarawak,Song,1/1/2022,male,30-34,overall,0.3
Sarawak,Song,1/1/2022,male,35-39,overall,0.3
Sarawak,Song,1/1/2022,male,40-44,overall,0.3
Sarawak,Song,1/1/2022,male,45-49,overall,0.3
Sarawak,Song,1/1/2022,male,50-54,overall,0.4
Sarawak,Song,1/1/2022,male,55-59,overall,0.3
Sarawak,Song,1/1/2022,male,60-64,overall,0.3
Sarawak,Song,1/1/2022,male,65-69,overall,0.2
Sarawak,Song,1/1/2022,male,70-74,overall,0.2
Sarawak,Song,1/1/2022,male,75-79,overall,0.1
Sarawak,Song,1/1/2022,male,80-84,overall,0
Sarawak,Song,1/1/2022,male,85+,overall,0
Sarawak,Sri Aman,1/1/2022,female,0-4,overall,1.9
Sarawak,Sri Aman,1/1/2022,female,5-9,overall,1.9
Sarawak,Sri Aman,1/1/2022,female,10-14,overall,2.3
Sarawak,Sri Aman,1/1/2022,female,15-19,overall,2.1
Sarawak,Sri Aman,1/1/2022,female,20-24,overall,1.9
Sarawak,Sri Aman,1/1/2022,female,25-29,overall,2.5
Sarawak,Sri Aman,1/1/2022,female,30-34,overall,2.4
Sarawak,Sri Aman,1/1/2022,female,35-39,overall,1.8
Sarawak,Sri Aman,1/1/2022,female,40-44,overall,1.8
Sarawak,Sri Aman,1/1/2022,female,45-49,overall,1.8
Sarawak,Sri Aman,1/1/2022,female,50-54,overall,1.9
Sarawak,Sri Aman,1/1/2022,female,55-59,overall,1.7
Sarawak,Sri Aman,1/1/2022,female,60-64,overall,1.7
Sarawak,Sri Aman,1/1/2022,female,65-69,overall,1.4
Sarawak,Sri Aman,1/1/2022,female,70-74,overall,1.1
Sarawak,Sri Aman,1/1/2022,female,75-79,overall,0.7
Sarawak,Sri Aman,1/1/2022,female,80-84,overall,0.4
Sarawak,Sri Aman,1/1/2022,female,85+,overall,0.4
Sarawak,Sri Aman,1/1/2022,male,0-4,overall,2.1
Sarawak,Sri Aman,1/1/2022,male,5-9,overall,2
Sarawak,Sri Aman,1/1/2022,male,10-14,overall,2.4
Sarawak,Sri Aman,1/1/2022,male,15-19,overall,2.3
Sarawak,Sri Aman,1/1/2022,male,20-24,overall,2.2
Sarawak,Sri Aman,1/1/2022,male,25-29,overall,3
Sarawak,Sri Aman,1/1/2022,male,30-34,overall,2.9
Sarawak,Sri Aman,1/1/2022,male,35-39,overall,2.2
Sarawak,Sri Aman,1/1/2022,male,40-44,overall,1.8
Sarawak,Sri Aman,1/1/2022,male,45-49,overall,1.8
Sarawak,Sri Aman,1/1/2022,male,50-54,overall,2
Sarawak,Sri Aman,1/1/2022,male,55-59,overall,1.8
Sarawak,Sri Aman,1/1/2022,male,60-64,overall,1.5
Sarawak,Sri Aman,1/1/2022,male,65-69,overall,1.4
Sarawak,Sri Aman,1/1/2022,male,70-74,overall,1
Sarawak,Sri Aman,1/1/2022,male,75-79,overall,0.7
Sarawak,Sri Aman,1/1/2022,male,80-84,overall,0.4
Sarawak,Sri Aman,1/1/2022,male,85+,overall,0.3
Sarawak,Subis,1/1/2022,female,0-4,overall,1.6
Sarawak,Subis,1/1/2022,female,5-9,overall,1.6
Sarawak,Subis,1/1/2022,female,10-14,overall,1.9
Sarawak,Subis,1/1/2022,female,15-19,overall,2.1
Sarawak,Subis,1/1/2022,female,20-24,overall,1.8
Sarawak,Subis,1/1/2022,female,25-29,overall,2.4
Sarawak,Subis,1/1/2022,female,30-34,overall,2.6
Sarawak,Subis,1/1/2022,female,35-39,overall,2.3
Sarawak,Subis,1/1/2022,female,40-44,overall,2.2
Sarawak,Subis,1/1/2022,female,45-49,overall,1.7
Sarawak,Subis,1/1/2022,female,50-54,overall,1.4
Sarawak,Subis,1/1/2022,female,55-59,overall,1
Sarawak,Subis,1/1/2022,female,60-64,overall,1
Sarawak,Subis,1/1/2022,female,65-69,overall,0.7
Sarawak,Subis,1/1/2022,female,70-74,overall,0.5
Sarawak,Subis,1/1/2022,female,75-79,overall,0.3
Sarawak,Subis,1/1/2022,female,80-84,overall,0.1
Sarawak,Subis,1/1/2022,female,85+,overall,0.1
Sarawak,Subis,1/1/2022,male,0-4,overall,1.6
Sarawak,Subis,1/1/2022,male,5-9,overall,1.9
Sarawak,Subis,1/1/2022,male,10-14,overall,2.1
Sarawak,Subis,1/1/2022,male,15-19,overall,2.5
Sarawak,Subis,1/1/2022,male,20-24,overall,2.6
Sarawak,Subis,1/1/2022,male,25-29,overall,3.2
Sarawak,Subis,1/1/2022,male,30-34,overall,3.6
Sarawak,Subis,1/1/2022,male,35-39,overall,3.2
Sarawak,Subis,1/1/2022,male,40-44,overall,2.8
Sarawak,Subis,1/1/2022,male,45-49,overall,2.3
Sarawak,Subis,1/1/2022,male,50-54,overall,1.6
Sarawak,Subis,1/1/2022,male,55-59,overall,1.1
Sarawak,Subis,1/1/2022,male,60-64,overall,0.9
Sarawak,Subis,1/1/2022,male,65-69,overall,0.8
Sarawak,Subis,1/1/2022,male,70-74,overall,0.5
Sarawak,Subis,1/1/2022,male,75-79,overall,0.3
Sarawak,Subis,1/1/2022,male,80-84,overall,0.1
Sarawak,Subis,1/1/2022,male,85+,overall,0.1
Sarawak,Tanjung Manis,1/1/2022,female,0-4,overall,0.3
Sarawak,Tanjung Manis,1/1/2022,female,5-9,overall,0.3
Sarawak,Tanjung Manis,1/1/2022,female,10-14,overall,0.3
Sarawak,Tanjung Manis,1/1/2022,female,15-19,overall,0.3
Sarawak,Tanjung Manis,1/1/2022,female,20-24,overall,0.3
Sarawak,Tanjung Manis,1/1/2022,female,25-29,overall,0.3
Sarawak,Tanjung Manis,1/1/2022,female,30-34,overall,0.3
Sarawak,Tanjung Manis,1/1/2022,female,35-39,overall,0.2
Sarawak,Tanjung Manis,1/1/2022,female,40-44,overall,0.2
Sarawak,Tanjung Manis,1/1/2022,female,45-49,overall,0.2
Sarawak,Tanjung Manis,1/1/2022,female,50-54,overall,0.3
Sarawak,Tanjung Manis,1/1/2022,female,55-59,overall,0.2
Sarawak,Tanjung Manis,1/1/2022,female,60-64,overall,0.2
Sarawak,Tanjung Manis,1/1/2022,female,65-69,overall,0.2
Sarawak,Tanjung Manis,1/1/2022,female,70-74,overall,0.1
Sarawak,Tanjung Manis,1/1/2022,female,75-79,overall,0.1
Sarawak,Tanjung Manis,1/1/2022,female,80-84,overall,0
Sarawak,Tanjung Manis,1/1/2022,female,85+,overall,0
Sarawak,Tanjung Manis,1/1/2022,male,0-4,overall,0.3
Sarawak,Tanjung Manis,1/1/2022,male,5-9,overall,0.3
Sarawak,Tanjung Manis,1/1/2022,male,10-14,overall,0.3
Sarawak,Tanjung Manis,1/1/2022,male,15-19,overall,0.3
Sarawak,Tanjung Manis,1/1/2022,male,20-24,overall,0.3
Sarawak,Tanjung Manis,1/1/2022,male,25-29,overall,0.4
Sarawak,Tanjung Manis,1/1/2022,male,30-34,overall,0.4
Sarawak,Tanjung Manis,1/1/2022,male,35-39,overall,0.3
Sarawak,Tanjung Manis,1/1/2022,male,40-44,overall,0.3
Sarawak,Tanjung Manis,1/1/2022,male,45-49,overall,0.3
Sarawak,Tanjung Manis,1/1/2022,male,50-54,overall,0.3
Sarawak,Tanjung Manis,1/1/2022,male,55-59,overall,0.3
Sarawak,Tanjung Manis,1/1/2022,male,60-64,overall,0.2
Sarawak,Tanjung Manis,1/1/2022,male,65-69,overall,0.1
Sarawak,Tanjung Manis,1/1/2022,male,70-74,overall,0.1
Sarawak,Tanjung Manis,1/1/2022,male,75-79,overall,0.1
Sarawak,Tanjung Manis,1/1/2022,male,80-84,overall,0
Sarawak,Tanjung Manis,1/1/2022,male,85+,overall,0
Sarawak,Tatau,1/1/2022,female,0-4,overall,0.8
Sarawak,Tatau,1/1/2022,female,5-9,overall,1.4
Sarawak,Tatau,1/1/2022,female,10-14,overall,1.3
Sarawak,Tatau,1/1/2022,female,15-19,overall,1.3
Sarawak,Tatau,1/1/2022,female,20-24,overall,0.8
Sarawak,Tatau,1/1/2022,female,25-29,overall,1.3
Sarawak,Tatau,1/1/2022,female,30-34,overall,1.8
Sarawak,Tatau,1/1/2022,female,35-39,overall,1.3
Sarawak,Tatau,1/1/2022,female,40-44,overall,0.9
Sarawak,Tatau,1/1/2022,female,45-49,overall,0.8
Sarawak,Tatau,1/1/2022,female,50-54,overall,0.8
Sarawak,Tatau,1/1/2022,female,55-59,overall,0.6
Sarawak,Tatau,1/1/2022,female,60-64,overall,0.6
Sarawak,Tatau,1/1/2022,female,65-69,overall,0.3
Sarawak,Tatau,1/1/2022,female,70-74,overall,0.2
Sarawak,Tatau,1/1/2022,female,75-79,overall,0.1
Sarawak,Tatau,1/1/2022,female,80-84,overall,0
Sarawak,Tatau,1/1/2022,female,85+,overall,0
Sarawak,Tatau,1/1/2022,male,0-4,overall,0.8
Sarawak,Tatau,1/1/2022,male,5-9,overall,1.5
Sarawak,Tatau,1/1/2022,male,10-14,overall,1.5
Sarawak,Tatau,1/1/2022,male,15-19,overall,1.4
Sarawak,Tatau,1/1/2022,male,20-24,overall,1.2
Sarawak,Tatau,1/1/2022,male,25-29,overall,1.7
Sarawak,Tatau,1/1/2022,male,30-34,overall,2.3
Sarawak,Tatau,1/1/2022,male,35-39,overall,1.9
Sarawak,Tatau,1/1/2022,male,40-44,overall,1.1
Sarawak,Tatau,1/1/2022,male,45-49,overall,1
Sarawak,Tatau,1/1/2022,male,50-54,overall,0.8
Sarawak,Tatau,1/1/2022,male,55-59,overall,0.7
Sarawak,Tatau,1/1/2022,male,60-64,overall,0.6
Sarawak,Tatau,1/1/2022,male,65-69,overall,0.4
Sarawak,Tatau,1/1/2022,male,70-74,overall,0.3
Sarawak,Tatau,1/1/2022,male,75-79,overall,0.1
Sarawak,Tatau,1/1/2022,male,80-84,overall,0.1
Sarawak,Tatau,1/1/2022,male,85+,overall,0.1
Sarawak,Tebedu,1/1/2022,female,0-4,overall,0.6
Sarawak,Tebedu,1/1/2022,female,5-9,overall,0.9
Sarawak,Tebedu,1/1/2022,female,10-14,overall,1.2
Sarawak,Tebedu,1/1/2022,female,15-19,overall,1.4
Sarawak,Tebedu,1/1/2022,female,20-24,overall,0.9
Sarawak,Tebedu,1/1/2022,female,25-29,overall,0.8
Sarawak,Tebedu,1/1/2022,female,30-34,overall,0.9
Sarawak,Tebedu,1/1/2022,female,35-39,overall,0.7
Sarawak,Tebedu,1/1/2022,female,40-44,overall,0.7
Sarawak,Tebedu,1/1/2022,female,45-49,overall,0.9
Sarawak,Tebedu,1/1/2022,female,50-54,overall,0.8
Sarawak,Tebedu,1/1/2022,female,55-59,overall,0.8
Sarawak,Tebedu,1/1/2022,female,60-64,overall,0.7
Sarawak,Tebedu,1/1/2022,female,65-69,overall,0.5
Sarawak,Tebedu,1/1/2022,female,70-74,overall,0.3
Sarawak,Tebedu,1/1/2022,female,75-79,overall,0.3
Sarawak,Tebedu,1/1/2022,female,80-84,overall,0.1
Sarawak,Tebedu,1/1/2022,female,85+,overall,0.1
Sarawak,Tebedu,1/1/2022,male,0-4,overall,0.5
Sarawak,Tebedu,1/1/2022,male,5-9,overall,0.8
Sarawak,Tebedu,1/1/2022,male,10-14,overall,1.2
Sarawak,Tebedu,1/1/2022,male,15-19,overall,1.4
Sarawak,Tebedu,1/1/2022,male,20-24,overall,0.9
Sarawak,Tebedu,1/1/2022,male,25-29,overall,0.7
Sarawak,Tebedu,1/1/2022,male,30-34,overall,1
Sarawak,Tebedu,1/1/2022,male,35-39,overall,0.8
Sarawak,Tebedu,1/1/2022,male,40-44,overall,0.8
Sarawak,Tebedu,1/1/2022,male,45-49,overall,0.9
Sarawak,Tebedu,1/1/2022,male,50-54,overall,0.9
Sarawak,Tebedu,1/1/2022,male,55-59,overall,0.9
Sarawak,Tebedu,1/1/2022,male,60-64,overall,0.8
Sarawak,Tebedu,1/1/2022,male,65-69,overall,0.5
Sarawak,Tebedu,1/1/2022,male,70-74,overall,0.3
Sarawak,Tebedu,1/1/2022,male,75-79,overall,0.2
Sarawak,Tebedu,1/1/2022,male,80-84,overall,0.1
Sarawak,Tebedu,1/1/2022,male,85+,overall,0.1
Sarawak,Telang Usan,1/1/2022,female,0-4,overall,0.3
Sarawak,Telang Usan,1/1/2022,female,5-9,overall,0.4
Sarawak,Telang Usan,1/1/2022,female,10-14,overall,1.1
Sarawak,Telang Usan,1/1/2022,female,15-19,overall,1
Sarawak,Telang Usan,1/1/2022,female,20-24,overall,0.5
Sarawak,Telang Usan,1/1/2022,female,25-29,overall,0.5
Sarawak,Telang Usan,1/1/2022,female,30-34,overall,0.6
Sarawak,Telang Usan,1/1/2022,female,35-39,overall,0.7
Sarawak,Telang Usan,1/1/2022,female,40-44,overall,0.7
Sarawak,Telang Usan,1/1/2022,female,45-49,overall,0.6
Sarawak,Telang Usan,1/1/2022,female,50-54,overall,0.4
Sarawak,Telang Usan,1/1/2022,female,55-59,overall,0.5
Sarawak,Telang Usan,1/1/2022,female,60-64,overall,0.4
Sarawak,Telang Usan,1/1/2022,female,65-69,overall,0.2
Sarawak,Telang Usan,1/1/2022,female,70-74,overall,0.1
Sarawak,Telang Usan,1/1/2022,female,75-79,overall,0.1
Sarawak,Telang Usan,1/1/2022,female,80-84,overall,0.1
Sarawak,Telang Usan,1/1/2022,female,85+,overall,0
Sarawak,Telang Usan,1/1/2022,male,0-4,overall,0.3
Sarawak,Telang Usan,1/1/2022,male,5-9,overall,0.3
Sarawak,Telang Usan,1/1/2022,male,10-14,overall,1.1
Sarawak,Telang Usan,1/1/2022,male,15-19,overall,1.2
Sarawak,Telang Usan,1/1/2022,male,20-24,overall,0.6
Sarawak,Telang Usan,1/1/2022,male,25-29,overall,0.7
Sarawak,Telang Usan,1/1/2022,male,30-34,overall,0.7
Sarawak,Telang Usan,1/1/2022,male,35-39,overall,0.7
Sarawak,Telang Usan,1/1/2022,male,40-44,overall,1.1
Sarawak,Telang Usan,1/1/2022,male,45-49,overall,0.5
Sarawak,Telang Usan,1/1/2022,male,50-54,overall,0.5
Sarawak,Telang Usan,1/1/2022,male,55-59,overall,0.5
Sarawak,Telang Usan,1/1/2022,male,60-64,overall,0.4
Sarawak,Telang Usan,1/1/2022,male,65-69,overall,0.3
Sarawak,Telang Usan,1/1/2022,male,70-74,overall,0.1
Sarawak,Telang Usan,1/1/2022,male,75-79,overall,0.1
Sarawak,Telang Usan,1/1/2022,male,80-84,overall,0.1
Sarawak,Telang Usan,1/1/2022,male,85+,overall,0
Selangor,Gombak,1/1/2022,female,0-4,overall,33.3
Selangor,Gombak,1/1/2022,female,5-9,overall,36.3
Selangor,Gombak,1/1/2022,female,10-14,overall,32.5
Selangor,Gombak,1/1/2022,female,15-19,overall,33.9
Selangor,Gombak,1/1/2022,female,20-24,overall,34.7
Selangor,Gombak,1/1/2022,female,25-29,overall,34.8
Selangor,Gombak,1/1/2022,female,30-34,overall,45.2
Selangor,Gombak,1/1/2022,female,35-39,overall,47.2
Selangor,Gombak,1/1/2022,female,40-44,overall,36
Selangor,Gombak,1/1/2022,female,45-49,overall,27.9
Selangor,Gombak,1/1/2022,female,50-54,overall,24.2
Selangor,Gombak,1/1/2022,female,55-59,overall,20.1
Selangor,Gombak,1/1/2022,female,60-64,overall,16
Selangor,Gombak,1/1/2022,female,65-69,overall,13.3
Selangor,Gombak,1/1/2022,female,70-74,overall,10.5
Selangor,Gombak,1/1/2022,female,75-79,overall,5.9
Selangor,Gombak,1/1/2022,female,80-84,overall,2.6
Selangor,Gombak,1/1/2022,female,85+,overall,1.7
Selangor,Gombak,1/1/2022,male,0-4,overall,35.2
Selangor,Gombak,1/1/2022,male,5-9,overall,38.7
Selangor,Gombak,1/1/2022,male,10-14,overall,35
Selangor,Gombak,1/1/2022,male,15-19,overall,36.6
Selangor,Gombak,1/1/2022,male,20-24,overall,41.6
Selangor,Gombak,1/1/2022,male,25-29,overall,42
Selangor,Gombak,1/1/2022,male,30-34,overall,47.7
Selangor,Gombak,1/1/2022,male,35-39,overall,48.7
Selangor,Gombak,1/1/2022,male,40-44,overall,39.5
Selangor,Gombak,1/1/2022,male,45-49,overall,31.4
Selangor,Gombak,1/1/2022,male,50-54,overall,26
Selangor,Gombak,1/1/2022,male,55-59,overall,21.8
Selangor,Gombak,1/1/2022,male,60-64,overall,17.2
Selangor,Gombak,1/1/2022,male,65-69,overall,13.8
Selangor,Gombak,1/1/2022,male,70-74,overall,9.7
Selangor,Gombak,1/1/2022,male,75-79,overall,4.9
Selangor,Gombak,1/1/2022,male,80-84,overall,2.3
Selangor,Gombak,1/1/2022,male,85+,overall,2.2
Selangor,Klang,1/1/2022,female,0-4,overall,37
Selangor,Klang,1/1/2022,female,5-9,overall,37.9
Selangor,Klang,1/1/2022,female,10-14,overall,34.6
Selangor,Klang,1/1/2022,female,15-19,overall,37.1
Selangor,Klang,1/1/2022,female,20-24,overall,37
Selangor,Klang,1/1/2022,female,25-29,overall,37.4
Selangor,Klang,1/1/2022,female,30-34,overall,48.7
Selangor,Klang,1/1/2022,female,35-39,overall,51.7
Selangor,Klang,1/1/2022,female,40-44,overall,40.1
Selangor,Klang,1/1/2022,female,45-49,overall,31.6
Selangor,Klang,1/1/2022,female,50-54,overall,27.9
Selangor,Klang,1/1/2022,female,55-59,overall,23.4
Selangor,Klang,1/1/2022,female,60-64,overall,18.9
Selangor,Klang,1/1/2022,female,65-69,overall,16.1
Selangor,Klang,1/1/2022,female,70-74,overall,12.7
Selangor,Klang,1/1/2022,female,75-79,overall,7
Selangor,Klang,1/1/2022,female,80-84,overall,3.1
Selangor,Klang,1/1/2022,female,85+,overall,2.1
Selangor,Klang,1/1/2022,male,0-4,overall,39.9
Selangor,Klang,1/1/2022,male,5-9,overall,41.1
Selangor,Klang,1/1/2022,male,10-14,overall,37.3
Selangor,Klang,1/1/2022,male,15-19,overall,41.1
Selangor,Klang,1/1/2022,male,20-24,overall,52.5
Selangor,Klang,1/1/2022,male,25-29,overall,54.7
Selangor,Klang,1/1/2022,male,30-34,overall,59
Selangor,Klang,1/1/2022,male,35-39,overall,58.9
Selangor,Klang,1/1/2022,male,40-44,overall,47.7
Selangor,Klang,1/1/2022,male,45-49,overall,37.5
Selangor,Klang,1/1/2022,male,50-54,overall,31.1
Selangor,Klang,1/1/2022,male,55-59,overall,26.2
Selangor,Klang,1/1/2022,male,60-64,overall,20.8
Selangor,Klang,1/1/2022,male,65-69,overall,17.4
Selangor,Klang,1/1/2022,male,70-74,overall,12.5
Selangor,Klang,1/1/2022,male,75-79,overall,6.3
Selangor,Klang,1/1/2022,male,80-84,overall,3.1
Selangor,Klang,1/1/2022,male,85+,overall,3
Selangor,Kuala Langat,1/1/2022,female,0-4,overall,12.7
Selangor,Kuala Langat,1/1/2022,female,5-9,overall,12.2
Selangor,Kuala Langat,1/1/2022,female,10-14,overall,11.1
Selangor,Kuala Langat,1/1/2022,female,15-19,overall,11.4
Selangor,Kuala Langat,1/1/2022,female,20-24,overall,11.2
Selangor,Kuala Langat,1/1/2022,female,25-29,overall,11.1
Selangor,Kuala Langat,1/1/2022,female,30-34,overall,14.6
Selangor,Kuala Langat,1/1/2022,female,35-39,overall,15.3
Selangor,Kuala Langat,1/1/2022,female,40-44,overall,11.7
Selangor,Kuala Langat,1/1/2022,female,45-49,overall,9.1
Selangor,Kuala Langat,1/1/2022,female,50-54,overall,7.8
Selangor,Kuala Langat,1/1/2022,female,55-59,overall,6.4
Selangor,Kuala Langat,1/1/2022,female,60-64,overall,5.1
Selangor,Kuala Langat,1/1/2022,female,65-69,overall,4.1
Selangor,Kuala Langat,1/1/2022,female,70-74,overall,3.3
Selangor,Kuala Langat,1/1/2022,female,75-79,overall,1.8
Selangor,Kuala Langat,1/1/2022,female,80-84,overall,0.8
Selangor,Kuala Langat,1/1/2022,female,85+,overall,0.5
Selangor,Kuala Langat,1/1/2022,male,0-4,overall,13.5
Selangor,Kuala Langat,1/1/2022,male,5-9,overall,13
Selangor,Kuala Langat,1/1/2022,male,10-14,overall,11.9
Selangor,Kuala Langat,1/1/2022,male,15-19,overall,12.3
Selangor,Kuala Langat,1/1/2022,male,20-24,overall,13.4
Selangor,Kuala Langat,1/1/2022,male,25-29,overall,13.4
Selangor,Kuala Langat,1/1/2022,male,30-34,overall,15.4
Selangor,Kuala Langat,1/1/2022,male,35-39,overall,16.1
Selangor,Kuala Langat,1/1/2022,male,40-44,overall,13.1
Selangor,Kuala Langat,1/1/2022,male,45-49,overall,10.3
Selangor,Kuala Langat,1/1/2022,male,50-54,overall,8.5
Selangor,Kuala Langat,1/1/2022,male,55-59,overall,7.1
Selangor,Kuala Langat,1/1/2022,male,60-64,overall,5.5
Selangor,Kuala Langat,1/1/2022,male,65-69,overall,4.5
Selangor,Kuala Langat,1/1/2022,male,70-74,overall,3.2
Selangor,Kuala Langat,1/1/2022,male,75-79,overall,1.6
Selangor,Kuala Langat,1/1/2022,male,80-84,overall,0.7
Selangor,Kuala Langat,1/1/2022,male,85+,overall,0.7
Selangor,Kuala Selangor,1/1/2022,female,0-4,overall,11.5
Selangor,Kuala Selangor,1/1/2022,female,5-9,overall,11.6
Selangor,Kuala Selangor,1/1/2022,female,10-14,overall,10.4
Selangor,Kuala Selangor,1/1/2022,female,15-19,overall,10.9
Selangor,Kuala Selangor,1/1/2022,female,20-24,overall,10.5
Selangor,Kuala Selangor,1/1/2022,female,25-29,overall,10.6
Selangor,Kuala Selangor,1/1/2022,female,30-34,overall,14.2
Selangor,Kuala Selangor,1/1/2022,female,35-39,overall,14.6
Selangor,Kuala Selangor,1/1/2022,female,40-44,overall,10.9
Selangor,Kuala Selangor,1/1/2022,female,45-49,overall,8.4
Selangor,Kuala Selangor,1/1/2022,female,50-54,overall,7.2
Selangor,Kuala Selangor,1/1/2022,female,55-59,overall,5.9
Selangor,Kuala Selangor,1/1/2022,female,60-64,overall,4.7
Selangor,Kuala Selangor,1/1/2022,female,65-69,overall,3.9
